Start 5h:51m:20s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s]
125.365,          ,   7.15,  -1.58,   1.59,    -7.00,     3.56,   -14.50
125.370,          ,   7.11,  -1.55,   1.64,    -2.50,     1.00,   -15.19
125.390,          ,   7.11,  -1.55,   1.64,    -2.50,     1.00,   -15.19
125.395,          ,   8.02,  -0.72,   2.52,     3.25,   -10.94,   -16.38
125.400,          ,   8.63,  -0.48,   2.72,     2.75,   -13.00,   -15.88
125.405,          ,   8.63,  -0.48,   2.72,     2.75,   -13.00,   -15.88
125.410,          ,   9.13,  -0.29,   2.88,     0.81,    -9.56,   -15.00
125.415,          ,   9.13,  -0.29,   2.88,    -2.50,    -4.44,   -13.88
125.425,          ,   9.72,  -0.04,   2.84,    -2.50,    -4.44,   -13.88
125.430,          ,   9.72,  -0.04,   2.84,    -5.44,    -3.19,   -13.69
125.435,          ,  10.24,   0.04,   2.87,    -5.44,    -3.19,   -13.69
125.440,          ,  10.76,   0.04,   2.95,    -7.75,    -1.19,   -13.31
125.445,          ,  10.76,   0.04,   2.95,    -7.75,    -1.19,   -13.31
125.450,          ,  11.14,   0.04,   3.04,    -9.69,     2.50,   -12.75
125.455,          ,  11.14,   0.04,   3.04,    -9.69,     2.50,   -12.75
125.460,          ,  11.22,  -0.35,   3.37,   -11.00,     6.56,   -12.44
125.465,          ,  11.22,  -0.35,   3.37,   -11.00,     6.56,   -12.44
125.470,          ,  11.06,  -0.72,   3.52,   -11.06,    10.31,   -12.25
125.475,          ,  11.06,  -0.72,   3.52,   -11.06,    10.31,   -12.25
125.480,          ,  10.81,  -0.95,   3.90,    -8.94,    10.88,   -12.19
125.485,          ,  10.81,  -0.95,   3.90,    -5.19,     7.12,   -13.12
125.495,          ,  10.90,  -1.00,   4.26,    -5.19,     7.12,   -13.12
125.500,          ,  10.90,  -1.00,   4.26,    -5.19,     7.12,   -13.12
125.505,          ,  13.98,  -0.67,   3.81,    -1.69,    -8.56,   -16.25
125.510,          ,  13.98,  -0.67,   3.81,    -1.69,    -8.56,   -16.25
125.515,          ,  15.17,  -0.76,   3.73,     2.19,    -5.56,   -20.19
125.520,          ,  15.17,  -0.76,   3.73,     3.75,    19.19,   -18.44
125.525,          ,  14.36,  -1.10,   3.06,     3.75,    19.19,   -18.44
125.530,          ,  14.89,  -0.49,   3.90,    10.38,    20.69,   -17.19
125.535,          ,  14.89,  -0.49,   3.90,    10.38,    20.69,   -17.19
125.555,          ,  14.28,  -0.19,   3.08,    15.06,    41.50,   -14.50
125.560,          ,  13.38,   0.80,   2.00,    20.50,    67.81,    -8.00
125.565,          ,  13.38,   0.80,   2.00,    20.50,    67.81,    -8.00
125.570,          ,  12.40,   0.71,   0.86,    16.38,    57.81,    -6.56
125.575,          ,  12.40,   0.71,   0.86,    16.38,    57.81,    -6.56
125.580,          ,  12.18,   0.67,   0.42,    11.50,    37.50,    -6.31
125.590,          ,  12.18,   0.67,   0.42,     4.81,    39.12,    -2.88
125.595,          ,  10.93,   0.98,  -0.05,     4.81,    39.12,    -2.88
125.600,          ,  10.93,   0.98,  -0.05,     4.81,    39.12,    -2.88
125.605,          ,   9.13,   1.54,  -0.09,     0.25,    33.06,     0.56
125.610,          ,   9.13,   1.54,  -0.09,     0.25,    33.06,     0.56
125.615,          ,   8.52,   2.15,  -0.67,    -9.38,     9.88,     3.19
125.620,          ,   8.07,   2.32,  -1.32,   -18.38,     0.50,     6.19
125.625,          ,   8.07,   2.32,  -1.32,   -18.38,     0.50,     6.19
125.630,          ,   7.54,   2.55,  -1.75,   -22.50,    -4.69,     8.38
125.635,          ,   7.54,   2.55,  -1.75,   -22.50,    -4.69,     8.38
125.640,          ,   7.91,   2.65,  -1.60,   -21.94,   -26.50,     8.25
125.650,          ,   7.91,   2.65,  -1.60,   -21.94,   -26.50,     8.25
125.655,          ,   8.65,   2.11,  -1.13,   -19.62,   -40.25,     6.00
125.660,          ,   8.65,   2.11,  -1.13,   -14.75,   -49.44,     2.00
125.665,          ,   8.62,   1.71,  -0.38,   -14.75,   -49.44,     2.00
125.670,          ,   8.82,   1.40,   0.36,    -8.88,   -60.19,    -3.31
125.675,          ,   8.82,   1.40,   0.36,    -8.88,   -60.19,    -3.31
125.680,          ,   9.46,   1.20,   0.87,    -4.81,   -61.00,    -8.25
125.685,          ,   9.46,   1.20,   0.87,    -4.81,   -61.00,    -8.25
125.690,          ,  11.27,   0.25,  -0.50,    -2.50,   -42.56,   -10.50
125.695,          ,  11.27,   0.25,  -0.50,    -2.50,   -42.56,   -10.50
125.700,          ,  10.43,   0.26,  -0.91,     3.25,   -10.12,    -6.88
125.720,          ,  10.43,   0.26,  -0.91,     3.25,   -10.12,    -6.88
125.725,          ,   8.46,   0.56,   1.11,     5.31,    -5.44,    -7.12
125.730,          ,   9.55,   0.97,   1.72,     1.31,    -7.19,    -5.62
125.735,          ,   9.55,   0.97,   1.72,     1.31,    -7.19,    -5.62
125.740,          ,   9.12,   0.90,   1.37,    -2.19,     3.69,    -2.12
125.745,          ,   9.12,   0.90,   1.37,    -2.19,     3.69,    -2.12
125.750,          ,   8.86,   0.89,   1.37,    -1.94,    -0.69,     1.38
125.755,          ,   8.86,   0.89,   1.37,    -1.94,    -0.69,     1.38
125.760,          ,   8.18,   0.61,   1.55,    -1.31,    -2.44,     4.44
125.765,          ,   8.18,   0.61,   1.55,     1.31,    -4.44,     7.19
125.775,          ,   8.07,   0.58,   1.65,     1.31,    -4.44,     7.19
125.780,          ,   8.07,   0.58,   1.65,     5.69,    -5.25,     9.94
125.785,          ,   7.87,   0.52,   1.73,     5.69,    -5.25,     9.94
125.790,          ,   7.64,   0.51,   1.84,     8.75,    -6.44,    11.44
125.795,          ,   7.64,   0.51,   1.84,     8.75,    -6.44,    11.44
125.800,          ,   7.23,   0.36,   2.15,     8.69,   -10.62,    12.19
125.805,          ,   7.23,   0.36,   2.15,     8.69,   -10.62,    12.19
125.810,          ,   6.95,   0.35,   2.18,     6.81,   -13.88,    13.31
125.815,          ,   6.95,   0.35,   2.18,     6.81,   -13.88,    13.31
125.820,          ,   6.73,   0.44,   2.19,     6.19,   -18.56,    14.75
125.825,          ,   6.73,   0.44,   2.19,     6.19,   -18.56,    14.75
125.830,          ,   6.47,   0.65,   2.21,     6.25,   -22.12,    16.44
125.835,          ,   6.47,   0.65,   2.21,     6.25,   -22.12,    16.44
125.840,          ,   6.39,   0.94,   2.15,     7.00,   -25.06,    17.38
125.845,          ,   6.39,   0.94,   2.15,     7.00,   -25.06,    17.38
125.850,          ,   6.34,   1.18,   2.24,     8.25,   -24.44,    17.50
125.855,          ,   6.34,   1.18,   2.24,     8.25,   -24.44,    17.50
125.875,          ,   6.29,   1.24,   2.21,     8.25,   -20.56,    17.00
125.880,          ,   6.59,   1.18,   2.21,     9.50,   -15.75,    16.94
125.890,          ,   6.59,   1.18,   2.21,    10.00,   -10.00,    17.88
125.895,          ,   6.34,   1.23,   2.47,    10.00,   -10.00,    17.88
125.900,          ,   6.45,   1.29,   2.26,     9.44,    -8.94,    18.19
125.905,          ,   6.45,   1.29,   2.26,     9.44,    -8.94,    18.19
125.910,          ,   6.66,   1.30,   1.90,     8.06,    -9.00,    18.56
125.915,          ,   6.66,   1.30,   1.90,     8.06,    -9.00,    18.56
125.920,          ,   6.55,   1.21,   1.66,     8.81,    -8.06,    18.38
125.925,          ,   6.55,   1.21,   1.66,     8.81,    -8.06,    18.38
125.930,          ,   6.77,   1.02,   1.91,    11.56,   -13.88,    17.69
125.935,          ,   6.77,   1.02,   1.91,    15.19,   -23.88,    17.19
125.940,          ,   7.31,   0.74,   2.19,    15.19,   -23.88,    17.19
125.945,          ,   7.31,   0.74,   2.19,    15.19,   -23.88,    17.19
125.950,          ,   7.95,   0.47,   2.39,    19.44,   -26.44,    17.25
125.955,          ,   7.95,   0.47,   2.39,    19.44,   -26.44,    17.25
125.960,          ,   8.80,   0.29,   2.40,    23.19,   -22.25,    17.62
125.970,          ,   8.80,   0.29,   2.40,    24.25,   -16.31,    18.50
125.975,          ,   9.05,   0.26,   2.42,    24.25,   -16.31,    18.50
125.980,          ,   9.26,   0.37,   2.34,    24.00,   -12.31,    19.75
125.985,          ,   9.26,   0.37,   2.34,    24.00,   -12.31,    19.75
125.990,          ,   9.63,   0.62,   2.23,    23.56,   -12.00,    20.56
125.995,          ,   9.63,   0.62,   2.23,    23.56,   -12.00,    20.56
126.000,          ,  10.96,   1.23,   2.17,    22.88,   -11.88,    21.50
126.005,          ,  10.96,   1.23,   2.17,    22.88,   -11.88,    21.50
126.010,          ,  11.38,   1.42,   2.24,    21.31,    -7.75,    22.56
126.015,          ,  11.38,   1.42,   2.24,    19.94,    -4.00,    23.31
126.025,          ,  11.56,   1.60,   2.51,    19.94,    -4.00,    23.31
126.040,          ,  12.07,   1.59,   3.35,    19.06,    -4.75,    23.38
126.045,          ,  12.30,   1.43,   3.61,    18.31,    -4.44,    23.88
126.055,          ,  12.37,   1.24,   3.95,    16.88,    -0.56,    24.69
126.060,          ,  12.37,   1.24,   3.95,    15.25,     3.88,    25.38
126.065,          ,  11.85,   0.87,   4.13,    15.25,     3.88,    25.38
126.070,          ,  14.63,  -0.11,   4.27,    12.75,   -12.12,    24.38
126.075,          ,  14.63,  -0.11,   4.27,    12.75,   -12.12,    24.38
126.080,          ,  14.73,   0.18,   4.07,    11.75,   -15.88,    23.06
126.085,          ,  14.73,   0.18,   4.07,     7.06,    -3.06,    21.00
126.090,          ,  14.58,   0.29,   3.64,     7.06,    -3.06,    21.00
126.095,          ,  14.58,   0.29,   3.64,     7.06,    -3.06,    21.00
126.100,          ,  15.97,   0.29,   3.21,     3.88,    -8.06,    19.19
126.105,          ,  15.97,   0.29,   3.21,     3.88,    -8.06,    19.19
126.110,          ,  15.75,   0.70,   2.09,     3.88,    17.44,    20.56
126.120,          ,  15.75,   0.70,   2.09,     0.44,    54.06,    17.50
126.125,          ,  15.12,   0.79,   2.51,     0.44,    54.06,    17.50
126.130,          ,  13.88,   1.06,   2.65,    -4.75,    85.88,    14.56
126.135,          ,  13.88,   1.06,   2.65,    -4.75,    85.88,    14.56
126.140,          ,  12.76,   1.07,   2.35,    -9.12,   103.94,    11.06
126.145,          ,  12.76,   1.07,   2.35,    -9.12,   103.94,    11.06
126.150,          ,  12.67,   0.65,   0.21,   -12.00,   100.38,     8.25
126.155,          ,  12.67,   0.65,   0.21,   -12.00,   100.38,     8.25
126.160,          ,  10.84,   0.30,  -1.63,   -13.00,   106.88,     7.50
126.165,          ,  10.84,   0.30,  -1.63,   -11.31,    92.31,     5.62
126.175,          ,   8.88,  -0.15,  -2.51,   -11.31,    92.31,     5.62
126.180,          ,   7.52,  -0.78,  -2.55,    -5.88,    48.69,     3.88
126.185,          ,   7.52,  -0.78,  -2.55,    -5.88,    48.69,     3.88
126.190,          ,   6.83,  -2.00,  -2.21,     0.75,     5.25,     2.31
126.210,          ,   6.83,  -2.00,  -2.21,     0.75,     5.25,     2.31
126.215,          ,   6.72,  -2.71,  -2.36,    14.12,   -36.75,    -1.00
126.220,          ,   7.19,  -2.65,  -1.98,    18.69,   -50.31,    -2.50
126.225,          ,   7.19,  -2.65,  -1.98,    18.69,   -50.31,    -2.50
126.230,          ,   8.20,  -2.03,  -0.72,    17.81,   -52.50,    -3.50
126.235,          ,   8.20,  -2.03,  -0.72,    17.81,   -52.50,    -3.50
126.240,          ,   8.38,  -1.70,  -0.11,    13.88,   -45.75,    -3.25
126.245,          ,   8.38,  -1.70,  -0.11,    13.88,   -45.75,    -3.25
126.250,          ,   8.60,  -1.23,   0.51,     9.75,   -37.12,    -2.44
126.255,          ,   8.60,  -1.23,   0.51,     9.75,   -37.12,    -2.44
126.260,          ,   9.90,  -0.13,   1.45,     5.88,   -26.75,    -0.75
126.270,          ,   9.90,  -0.13,   1.45,     2.06,    -6.81,     1.00
126.275,          ,  10.26,   0.27,   1.57,     2.06,    -6.81,     1.00
126.280,          ,   9.85,   0.50,   1.34,    -0.44,    19.88,     1.81
126.285,          ,   9.85,   0.50,   1.34,    -0.44,    19.88,     1.81
126.290,          ,   9.27,   0.37,   1.04,    -1.81,    37.75,     0.69
126.295,          ,   9.27,   0.37,   1.04,    -1.81,    37.75,     0.69
126.300,          ,   8.41,  -0.10,   1.33,    -2.19,    43.19,    -1.62
126.305,          ,   8.41,  -0.10,   1.33,    -2.19,    43.19,    -1.62
126.310,          ,   8.53,  -0.35,   1.46,    -1.06,    39.50,    -4.19
126.315,          ,   8.53,  -0.35,   1.46,     0.75,    35.25,    -7.00
126.325,          ,   8.60,  -0.50,   1.09,     0.75,    35.25,    -7.00
126.330,          ,   8.44,  -0.63,   0.61,     0.25,    29.19,    -9.75
126.335,          ,   8.44,  -0.63,   0.61,     0.25,    29.19,    -9.75
126.340,          ,   8.19,  -0.75,   1.04,    -1.69,    12.25,   -11.88
126.345,          ,   8.19,  -0.75,   1.04,    -1.69,    12.25,   -11.88
126.350,          ,   8.51,  -0.70,   1.57,    -5.81,    -6.12,   -12.31
126.370,          ,   8.51,  -0.70,   1.57,    -5.81,    -6.12,   -12.31
126.375,          ,   8.69,  -0.44,   2.02,   -15.25,   -12.00,   -10.88
126.380,          ,   8.48,  -0.19,   2.08,   -18.75,    -7.88,   -10.44
126.385,          ,   8.48,  -0.19,   2.08,   -18.75,    -7.88,   -10.44
126.390,          ,   8.30,  -0.15,   1.75,   -21.12,    -2.50,   -11.44
126.395,          ,   8.30,  -0.15,   1.75,   -21.12,    -2.50,   -11.44
126.400,          ,   7.85,  -0.18,   1.40,   -23.56,     4.31,   -13.00
126.405,          ,   7.85,  -0.18,   1.40,   -23.56,     4.31,   -13.00
126.410,          ,   7.44,  -0.38,   1.30,   -25.81,     8.19,   -14.62
126.415,          ,   7.44,  -0.38,   1.30,   -25.81,     7.88,   -16.06
126.425,          ,   7.04,  -0.77,   1.29,   -25.81,     7.88,   -16.06
126.430,          ,   6.98,  -0.90,   1.31,   -22.81,     6.12,   -18.06
126.435,          ,   6.98,  -0.90,   1.31,   -22.81,     6.12,   -18.06
126.440,          ,   6.82,  -1.11,   1.29,   -20.00,     5.12,   -19.75
126.445,          ,   6.82,  -1.11,   1.29,   -20.00,     5.12,   -19.75
126.450,          ,   6.78,  -1.17,   1.54,   -19.00,    -0.94,   -20.50
126.455,          ,   6.78,  -1.17,   1.54,   -19.00,    -0.94,   -20.50
126.460,          ,   7.09,  -1.25,   2.24,   -18.94,   -10.19,   -20.81
126.465,          ,   7.09,  -1.25,   2.24,   -18.94,   -10.19,   -20.81
126.470,          ,   7.18,  -1.15,   2.62,   -17.94,   -18.56,   -20.50
126.475,          ,   7.18,  -1.15,   2.62,   -17.94,   -18.56,   -20.50
126.480,          ,   7.41,  -1.11,   2.99,   -17.50,   -23.56,   -21.06
126.485,          ,   7.41,  -1.11,   2.99,   -20.44,   -24.12,   -21.06
126.495,          ,   7.56,  -0.96,   2.86,   -20.44,   -24.12,   -21.06
126.500,          ,   8.47,  -0.85,   2.86,   -23.44,   -24.56,   -20.25
126.505,          ,   8.47,  -0.85,   2.86,   -23.44,   -24.56,   -20.25
126.510,          ,   8.83,  -0.47,   2.23,   -21.94,   -12.56,   -17.38
126.515,          ,   8.83,  -0.47,   2.23,   -21.94,   -12.56,   -17.38
126.530,          ,   7.73,  -0.55,   0.98,   -21.88,     9.88,   -16.31
126.535,          ,   7.72,  -0.23,   2.11,   -24.19,    -3.25,   -20.12
126.540,          ,   8.20,  -0.08,   2.77,   -24.19,    -3.25,   -20.12
126.545,          ,   8.20,  -0.08,   2.77,   -20.25,    -7.38,   -19.94
126.555,          ,   8.76,  -0.29,   3.31,   -20.25,    -7.38,   -19.94
126.560,          ,   9.28,  -0.49,   2.68,   -18.19,    -2.00,   -18.69
126.565,          ,   9.28,  -0.49,   2.68,   -18.19,    -2.00,   -18.69
126.570,          ,   9.29,  -0.71,   2.46,   -17.94,     5.75,   -17.12
126.575,          ,   9.29,  -0.71,   2.46,   -17.94,     5.75,   -17.12
126.580,          ,   9.56,  -0.67,   2.69,   -19.19,     6.75,   -16.69
126.585,          ,   9.56,  -0.67,   2.69,   -19.19,     6.75,   -16.69
126.590,          ,   9.77,  -0.43,   2.70,   -19.75,     9.44,   -16.69
126.595,          ,   9.77,  -0.43,   2.70,   -19.75,     9.44,   -16.69
126.600,          ,  10.02,  -0.11,   2.73,   -19.69,     9.50,   -17.38
126.605,          ,  10.02,  -0.11,   2.73,   -19.69,     9.50,   -17.38
126.610,          ,  10.78,   0.09,   3.06,   -19.69,     5.25,   -18.31
126.615,          ,  10.78,   0.09,   3.06,   -19.06,     2.75,   -19.88
126.620,          ,  11.05,  -0.12,   3.15,   -19.06,     2.75,   -19.88
126.625,          ,  11.05,  -0.12,   3.15,   -17.62,     2.31,   -21.31
126.635,          ,  11.12,  -0.36,   3.52,   -17.62,     2.31,   -21.31
126.640,          ,  10.97,  -0.61,   3.74,   -17.06,     3.38,   -22.56
126.645,          ,  10.97,  -0.61,   3.74,   -17.06,     3.38,   -22.56
126.650,          ,  10.80,  -0.81,   4.43,   -16.00,     3.19,   -23.31
126.655,          ,  10.80,  -0.81,   4.43,   -16.00,     3.19,   -23.31
126.660,          ,  10.76,  -0.83,   4.66,   -14.94,     4.81,   -23.00
126.665,          ,  10.76,  -0.83,   4.66,   -14.94,     4.81,   -23.00
126.670,          ,  10.56,  -0.86,   4.95,   -16.06,     9.25,   -21.38
126.675,          ,  10.56,  -0.86,   4.95,   -16.06,     9.25,   -21.38
126.695,          ,  10.26,  -0.93,   5.07,   -18.12,     1.50,   -20.25
126.700,          ,  12.92,   0.25,   2.56,   -33.69,    46.88,   -17.31
126.705,          ,  12.92,   0.25,   2.56,   -33.69,    46.88,   -17.31
126.710,          ,  13.90,   0.92,   3.24,   -33.44,    45.62,   -13.62
126.715,          ,  13.90,   0.92,   3.24,   -33.44,    45.62,   -13.62
126.720,          ,  12.46,   1.45,   1.49,   -37.44,    57.44,   -12.19
126.725,          ,  12.46,   1.45,   1.49,   -36.12,    39.56,   -12.00
126.730,          ,  12.63,   0.76,   1.04,   -36.12,    39.56,   -12.00
126.735,          ,  12.63,   0.76,   1.04,   -26.19,    39.75,   -11.50
126.745,          ,  10.78,   0.28,   0.43,   -26.19,    39.75,   -11.50
126.750,          ,  10.59,  -0.38,   0.63,   -23.56,    23.94,   -11.75
126.755,          ,  10.59,  -0.38,   0.63,   -23.56,    23.94,   -11.75
126.760,          ,  10.21,  -0.54,  -0.47,   -20.31,    11.56,   -12.06
126.765,          ,  10.21,  -0.54,  -0.47,   -20.31,    11.56,   -12.06
126.770,          ,   8.91,  -0.04,  -0.58,   -18.31,    17.56,    -8.25
126.775,          ,   8.91,  -0.04,  -0.58,   -18.31,    17.56,    -8.25
126.780,          ,   7.42,   0.73,  -1.03,   -20.25,    12.75,    -5.00
126.785,          ,   7.42,   0.73,  -1.03,   -28.00,    -8.88,    -5.44
126.790,          ,   7.38,   1.36,  -1.12,   -28.00,    -8.88,    -5.44
126.795,          ,   7.38,   1.36,  -1.12,   -28.00,    -8.88,    -5.44
126.800,          ,   8.06,   1.87,  -1.24,   -29.75,   -24.06,    -5.94
126.805,          ,   8.06,   1.87,  -1.24,   -26.69,   -27.62,    -4.69
126.810,          ,   8.32,   1.84,  -0.83,   -26.69,   -27.62,    -4.69
126.815,          ,   9.07,   1.83,  -0.32,   -22.81,   -35.69,    -4.38
126.825,          ,   9.07,   1.83,  -0.32,   -22.81,   -35.69,    -4.38
126.830,          ,   9.76,   1.74,  -0.08,   -18.50,   -32.88,    -4.56
126.835,          ,   9.76,   1.74,  -0.08,   -18.50,   -32.88,    -4.56
126.865,          ,  10.18,   1.05,   0.12,   -13.06,   -23.81,    -5.31
126.875,          ,  10.20,   0.26,   0.74,     8.00,   -17.44,   -10.62
126.880,          ,   9.89,   0.12,   0.92,    14.38,   -14.94,   -11.50
126.885,          ,   9.89,   0.12,   0.92,    14.38,   -14.94,   -11.50
126.890,          ,   9.65,   0.35,   1.13,    19.50,   -16.62,   -11.00
126.895,          ,   9.65,   0.35,   1.13,    19.50,   -16.62,   -11.00
126.900,          ,   9.56,   0.76,   1.32,    21.00,   -25.31,   -10.12
126.905,          ,   9.56,   0.76,   1.32,    21.00,   -25.31,   -10.12
126.910,          ,   9.89,   1.21,   1.70,    19.69,   -35.94,    -7.94
126.915,          ,   9.89,   1.21,   1.70,    19.69,   -35.94,    -7.94
126.920,          ,  10.36,   1.53,   0.27,    19.44,   -31.44,    -3.25
126.925,          ,  10.36,   1.53,   0.27,    22.19,    -7.56,     0.94
